pitch,roll,elbow_p,elbow_yaw,hand_x,hand_z,x_osc,z_osc,qacc_max,stable,z_ok,x_ok,candidate
-1.5,0.0,-0.5,0.5,0.0281,0.9494,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,-0.5,1.0,0.0053,0.9989,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,-0.5,1.5,-0.0047,1.0202,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,-0.5,2.0,0.0008,1.0082,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.0,0.0,0.0579,0.8842,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.0,0.5,0.0631,0.9557,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.0,1.0,0.0669,1.01,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.0,1.5,0.0685,1.0335,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.0,2.0,0.0675,1.0202,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.5,0.0,0.0579,0.8842,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.5,0.5,0.0968,0.9445,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.5,1.0,0.1263,0.9902,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.5,1.5,0.139,1.0099,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,0.5,2.0,0.1317,0.9987,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.0,0.0,0.0579,0.8842,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.0,0.5,0.121,0.9185,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.0,1.0,0.1688,0.9442,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.0,1.5,0.1894,0.9553,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.0,2.0,0.1776,0.9491,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.5,0.0,0.0579,0.8842,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.5,0.5,0.1298,0.884,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.5,1.0,0.1841,0.8836,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.5,1.5,0.2074,0.8834,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,1.5,2.0,0.1941,0.8835,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,2.0,0.0,0.0581,0.8841,0.0,0.0,0.81,True,False,False,False
-1.5,0.0,2.0,0.5,0.121,0.8495,0.0,0.0,0.81,True,True,False,False
-1.5,0.0,2.0,1.0,0.1684,0.8232,0.0,0.0,0.81,True,True,False,False
-1.5,0.0,2.0,1.5,0.1887,0.8118,0.0,0.0,0.81,True,True,False,False
-1.5,0.0,2.0,2.0,0.1771,0.8183,0.0,0.0,0.81,True,True,False,False
-1.5,0.5,-1.0,0.0,0.2288,0.8705,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-1.0,0.5,0.1703,0.9142,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-1.0,1.0,0.1082,0.9485,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-1.0,1.5,0.058,0.9651,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-1.0,2.0,0.0322,0.9599,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-0.5,0.0,0.2288,0.8705,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-0.5,0.5,0.195,0.9364,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-0.5,1.0,0.1516,0.9878,1e-05,0.0,0.81,True,False,False,False
-1.5,0.5,-0.5,1.5,0.1094,1.0118,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,-0.5,2.0,0.079,1.0025,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,0.0,0.0,0.2288,0.8705,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,0.0,0.5,0.2258,0.9427,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,0.0,1.0,0.2058,0.999,1e-05,0.0,0.81,True,False,False,False
-1.5,0.5,0.0,1.5,0.1738,1.0251,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,0.0,2.0,0.1377,1.0147,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,0.5,0.0,0.2288,0.8705,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,0.5,0.5,0.2551,0.9315,0.0,0.0,0.81,True,False,True,False
-1.5,0.5,0.5,1.0,0.2576,0.9791,1e-05,0.0,0.81,True,False,True,False
-1.5,0.5,0.5,1.5,0.2353,1.0016,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,0.5,2.0,0.1937,0.9934,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,1.0,0.0,0.2288,0.8705,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,1.0,0.5,0.2759,0.9055,0.0,0.0,0.81,True,False,True,False
-1.5,0.5,1.0,1.0,0.2942,0.9333,0.0,0.0,0.81,True,False,True,False
-1.5,0.5,1.0,1.5,0.2787,0.9472,0.0,0.0,0.81,True,False,True,False
-1.5,0.5,1.0,2.0,0.2333,0.9439,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,1.5,0.0,0.2288,0.8706,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,1.5,0.5,0.2831,0.871,0.0,0.0,0.81,True,False,True,False
-1.5,0.5,1.5,1.0,0.3065,0.8727,0.0,0.0,0.81,True,False,True,False
-1.5,0.5,1.5,1.5,0.2933,0.8754,0.0,0.0,0.81,True,False,True,False
-1.5,0.5,1.5,2.0,0.2467,0.8785,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,2.0,0.0,0.2289,0.8705,0.0,0.0,0.81,True,False,False,False
-1.5,0.5,2.0,0.5,0.2748,0.8366,0.0,0.0,0.81,True,True,True,True
-1.5,0.5,2.0,1.0,0.2917,0.8124,0.0,0.0,0.81,True,True,True,True
-1.5,0.5,2.0,1.5,0.2758,0.8039,0.0,0.0,0.81,True,True,True,True
-1.5,0.5,2.0,2.0,0.2309,0.8132,0.0,0.0,0.81,True,True,False,False
-1.5,1.0,-1.0,0.0,0.3575,0.8584,0.0,2e-05,0.81,True,False,True,False
-1.5,1.0,-1.0,0.5,0.313,0.9013,0.0,0.0,0.81,True,False,True,False
-1.5,1.0,-1.0,1.0,0.2483,0.9364,1e-05,0.0,0.81,True,False,False,False
-1.5,1.0,-1.0,1.5,0.1795,0.955,1e-05,0.0,0.81,True,False,False,False
-1.5,1.0,-1.0,2.0,0.1235,0.9525,0.0,0.0,0.81,True,False,False,False
-1.5,1.0,-0.5,0.0,0.3575,0.8584,0.0,2e-05,0.81,True,False,True,False
-1.5,1.0,-0.5,0.5,0.3291,0.9241,1e-05,1e-05,0.81,True,False,True,False
-1.5,1.0,-0.5,1.0,0.2766,0.9767,1e-05,0.0,0.81,True,False,True,False
-1.5,1.0,-0.5,1.5,0.2129,1.0029,1e-05,0.0,0.81,True,False,False,False
-1.5,1.0,-0.5,2.0,0.1539,0.9963,0.0,0.0,0.81,True,False,False,False
-1.5,1.0,0.0,0.0,0.3575,0.8584,0.0,2e-05,0.81,True,False,True,False
-1.5,1.0,0.0,0.5,0.3483,0.9312,1e-05,2e-05,0.81,True,False,True,False
-1.5,1.0,0.0,1.0,0.3105,0.9892,1e-05,2e-05,0.81,True,False,True,False
-1.5,1.0,0.0,1.5,0.2532,1.0179,1e-05,1e-05,0.81,True,False,True,False
-1.5,1.0,0.0,2.0,0.1906,1.01,0.0,0.0,0.81,True,False,False,False
-1.5,1.0,0.5,0.0,0.3574,0.8584,0.0,2e-05,0.81,True,False,True,False
-1.5,1.0,0.5,0.5,0.3661,0.9208,0.0,3e-05,0.81,True,False,True,False
-1.5,1.0,0.5,1.0,0.3418,0.9709,1e-05,3e-05,0.81,True,False,True,False
-1.5,1.0,0.5,1.5,0.2904,0.9961,1e-05,1e-05,0.81,True,False,True,False
-1.5,1.0,0.5,2.0,0.2245,0.9902,0.0,0.0,0.81,True,False,False,False
-1.5,1.0,1.0,0.0,0.3575,0.8584,0.0,2e-05,0.81,True,False,True,False
-1.5,1.0,1.0,0.5,0.3779,0.8955,0.0,3e-05,0.81,True,False,True,False
-1.5,1.0,1.0,1.0,0.3627,0.9262,1e-05,3e-05,0.81,True,False,True,False
-1.5,1.0,1.0,1.5,0.3152,0.9431,0.0,1e-05,0.81,True,False,True,False
-1.5,1.0,1.0,2.0,0.2472,0.942,0.0,0.0,0.81,True,False,False,False
-1.5,1.0,1.5,0.0,0.3575,0.8584,0.0,2e-05,0.81,True,False,True,False
-1.5,1.0,1.5,0.5,0.381,0.8613,0.0,3e-05,0.81,True,False,True,False
-1.5,1.0,1.5,1.0,0.3681,0.8662,0.0,3e-05,0.81,True,False,True,False
-1.5,1.0,1.5,1.5,0.3217,0.8719,0.0,1e-05,0.81,True,False,True,False
-1.5,1.0,1.5,2.0,0.2533,0.8771,0.0,0.0,0.81,True,False,True,False
-1.5,1.0,2.0,0.0,0.3575,0.8584,0.0,2e-05,0.81,True,False,True,False
-1.5,1.0,2.0,0.5,0.3746,0.8267,1e-05,3e-05,0.81,True,True,True,True
-1.5,1.0,2.0,1.0,0.3567,0.8056,1e-05,3e-05,0.81,True,True,True,True
-1.5,1.0,2.0,1.5,0.3083,0.8001,0.0,1e-05,0.81,True,True,True,True
-1.5,1.0,2.0,2.0,0.2413,0.8116,0.0,0.0,0.81,True,True,False,False
-1.5,1.5,-1.0,0.0,0.4128,0.8528,0.0,3e-05,0.94,True,False,True,False
-1.5,1.5,-1.0,0.5,0.3938,0.8935,0.0,3e-05,0.85,True,False,True,False
-1.5,1.5,-1.0,1.0,0.3429,0.9275,1e-05,3e-05,0.81,True,False,True,False
-1.5,1.5,-1.0,1.5,0.2725,0.9465,1e-05,1e-05,0.81,True,False,True,False
-1.5,1.5,-1.0,2.0,0.1999,0.9458,1e-05,0.0,0.81,True,False,False,False
-1.5,1.5,-0.5,0.0,0.4128,0.8528,0.0,3e-05,0.94,True,False,True,False
-1.5,1.5,-0.5,0.5,0.3978,0.9174,0.0,3e-05,0.88,True,False,True,False
-1.5,1.5,-0.5,1.0,0.3499,0.9697,1e-05,3e-05,0.81,True,False,True,False
-1.5,1.5,-0.5,1.5,0.2807,0.9966,2e-05,2e-05,0.81,True,False,True,False
-1.5,1.5,-0.5,2.0,0.2073,0.9915,1e-05,1e-05,0.81,True,False,False,False
-1.5,1.5,0.0,0.0,0.4128,0.8528,0.0,3e-05,0.94,True,False,True,False
-1.5,1.5,0.0,0.5,0.401,0.9259,0.0,3e-05,0.91,True,False,True,False
-1.5,1.5,0.0,1.0,0.3555,0.9848,1e-05,3e-05,0.81,True,False,True,False
-1.5,1.5,0.0,1.5,0.2873,1.0145,2e-05,3e-05,0.81,True,False,True,False
-1.5,1.5,0.0,2.0,0.2133,1.0078,1e-05,1e-05,0.81,True,False,False,False
-1.5,1.5,0.5,0.0,0.4128,0.8528,0.0,3e-05,0.94,True,False,True,False
-1.5,1.5,0.5,0.5,0.4027,0.9169,0.0,3e-05,0.91,True,False,True,False
-1.5,1.5,0.5,1.0,0.3584,0.9689,1e-05,3e-05,0.81,True,False,True,False
-1.5,1.5,0.5,1.5,0.2908,0.9957,2e-05,2e-05,0.81,True,False,True,False
-1.5,1.5,0.5,2.0,0.2165,0.9907,1e-05,1e-05,0.81,True,False,False,False
-1.5,1.5,1.0,0.0,0.4128,0.8528,0.0,3e-05,0.94,True,False,True,False
-1.5,1.5,1.0,0.5,0.4023,0.8927,0.0,3e-05,0.89,True,False,True,False
-1.5,1.5,1.0,1.0,0.3579,0.9262,1e-05,4e-05,0.81,True,False,True,False
-1.5,1.5,1.0,1.5,0.2903,0.945,1e-05,2e-05,0.81,True,False,True,False
-1.5,1.5,1.0,2.0,0.2161,0.9444,1e-05,0.0,0.81,True,False,False,False
-1.5,1.5,1.5,0.0,0.4128,0.8529,0.0,3e-05,0.94,True,False,True,False
-1.5,1.5,1.5,0.5,0.4001,0.8591,0.0,4e-05,0.9,True,False,True,False
-1.5,1.5,1.5,1.0,0.354,0.867,0.0,4e-05,0.81,True,False,True,False
-1.5,1.5,1.5,1.5,0.2858,0.8747,0.0,1e-05,0.81,True,False,True,False
-1.5,1.5,1.5,2.0,0.2122,0.8804,0.0,0.0,0.81,True,False,False,False
-1.5,1.5,2.0,0.0,0.4128,0.8528,0.0,3e-05,0.93,True,False,True,False
-1.5,1.5,2.0,0.5,0.3965,0.8242,1e-05,3e-05,0.89,True,True,True,True
-1.5,1.5,2.0,1.0,0.3476,0.8059,0.00035,0.00059,19.66,True,True,True,True
-1.5,1.5,2.0,1.5,0.2894,0.8554,0.00012,2e-05,0.81,True,False,True,False
-1.5,1.5,2.0,2.0,0.2058,0.8144,0.0,0.0,0.81,True,True,False,False
-1.0,-0.5,-1.0,0.0,-0.0851,0.9746,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,-1.0,0.5,-0.1021,1.0313,1e-05,0.0,0.81,True,False,False,False
-1.0,-0.5,-1.0,1.0,-0.1004,1.0649,1e-05,0.0,0.81,True,False,False,False
-1.0,-0.5,-1.0,1.5,-0.0802,1.0671,1e-05,0.0,0.81,True,False,False,False
-1.0,-0.5,-1.0,2.0,-0.0463,1.0373,0.0,0.0,0.81,True,False,False,False
-1.0,-0.5,-0.5,0.0,-0.0851,0.9746,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,-0.5,0.5,-0.0697,1.0395,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,-0.5,1.0,-0.0434,1.0795,1e-05,0.0,0.81,True,False,False,False
-1.0,-0.5,-0.5,1.5,-0.0125,1.0843,1e-05,0.0,0.81,True,False,False,False
-1.0,-0.5,-0.5,2.0,0.0153,1.0529,0.0,0.0,0.81,True,False,False,False
-1.0,-0.5,0.0,0.0,-0.0851,0.9746,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,0.0,0.5,-0.0393,1.0307,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,0.0,1.0,0.0102,1.0639,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,0.0,1.5,0.051,1.0658,1e-05,0.0,0.81,True,False,False,False
-1.0,-0.5,0.0,2.0,0.0731,1.036,0.0,0.0,0.81,True,False,False,False
-1.0,-0.5,0.5,0.0,-0.0851,0.9747,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,0.5,0.5,-0.0183,1.0071,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,0.5,1.0,0.0471,1.0221,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,0.5,1.5,0.0946,1.0162,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,0.5,2.0,0.1127,0.9908,0.0,0.0,0.81,True,False,False,False
-1.0,-0.5,1.0,0.0,-0.0851,0.9747,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.0,0.5,-0.0118,0.9743,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.0,1.0,0.0582,0.9645,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.0,1.5,0.1077,0.9478,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.0,2.0,0.1246,0.9286,0.0,0.0,0.81,True,False,False,False
-1.0,-0.5,1.5,0.0,-0.085,0.9746,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.5,0.5,-0.0214,0.9404,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.5,1.0,0.041,0.9051,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.5,1.5,0.0871,0.8776,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,1.5,2.0,0.1058,0.8646,1e-05,0.0,0.81,True,False,False,False
-1.0,-0.5,2.0,0.0,-0.085,0.9745,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,2.0,0.5,-0.0449,0.9137,1e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,2.0,1.0,-0.0003,0.8586,2e-05,1e-05,0.81,True,False,False,False
-1.0,-0.5,2.0,1.5,0.0382,0.8226,1e-05,1e-05,0.81,True,True,False,False
-1.0,-0.5,2.0,2.0,0.0612,0.8145,1e-05,0.0,0.81,True,True,False,False
-1.0,0.0,-1.0,0.0,0.0604,0.8824,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,-1.0,0.5,0.0303,0.9478,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,-1.0,1.0,0.0071,0.9975,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,-1.0,1.5,-0.0033,1.0193,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,-1.0,2.0,0.0017,1.0076,0.0,0.0,0.81,True,False,False,False
-1.0,0.0,-0.5,0.0,0.0603,0.8824,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,-0.5,0.5,0.0653,0.954,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,-0.5,1.0,0.0688,1.0087,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,-0.5,1.5,0.0699,1.0325,1e-05,0.0,0.81,True,False,False,False
-1.0,0.0,-0.5,2.0,0.0684,1.0196,0.0,0.0,0.81,True,False,False,False
-1.0,0.0,0.0,0.0,0.0603,0.8824,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.0,0.5,0.099,0.9428,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.0,1.0,0.1282,0.9888,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.0,1.5,0.1404,1.0089,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.0,2.0,0.1326,0.9981,0.0,0.0,0.81,True,False,False,False
-1.0,0.0,0.5,0.0,0.0603,0.8825,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.5,0.5,0.1232,0.9168,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.5,1.0,0.1707,0.9429,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.5,1.5,0.1908,0.9543,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,0.5,2.0,0.1785,0.9484,0.0,0.0,0.81,True,False,False,False
-1.0,0.0,1.0,0.0,0.0603,0.8825,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,1.0,0.5,0.1321,0.8824,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,1.0,1.0,0.1859,0.8823,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,1.0,1.5,0.2087,0.8824,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,1.0,2.0,0.1949,0.8829,0.0,0.0,0.81,True,False,False,False
-1.0,0.0,1.5,0.0,0.0605,0.8824,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,1.5,0.5,0.1233,0.8479,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.0,1.5,1.0,0.1702,0.8219,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.0,1.5,1.5,0.19,0.8109,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.0,1.5,2.0,0.1779,0.8177,0.0,0.0,0.81,True,True,False,False
-1.0,0.0,2.0,0.0,0.0605,0.8822,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.0,2.0,0.5,0.099,0.8218,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.0,2.0,1.0,0.1276,0.7764,2e-05,1e-05,0.81,True,True,False,False
-1.0,0.0,2.0,1.5,0.1395,0.7571,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.0,2.0,2.0,0.129,0.7954,0.0003,3e-05,0.81,True,True,False,False
-1.0,0.5,-1.0,0.0,0.2033,0.7891,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,-1.0,0.5,0.1729,0.8552,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,-1.0,1.0,0.1347,0.9152,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,-1.0,1.5,0.0983,0.954,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,-1.0,2.0,0.0727,0.9622,0.0,0.0,0.81,True,False,False,False
-1.0,0.5,-0.5,0.0,0.2032,0.789,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,-0.5,0.5,0.2051,0.863,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,-0.5,1.0,0.1915,0.929,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,-0.5,1.5,0.1657,0.9705,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,-0.5,2.0,0.1341,0.9772,0.0,0.0,0.81,True,False,False,False
-1.0,0.5,0.0,0.0,0.2032,0.7891,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,0.0,0.5,0.235,0.8539,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,0.0,1.0,0.2442,0.9128,2e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,0.0,1.5,0.2284,0.9514,1e-05,1e-05,0.81,True,False,False,False
-1.0,0.5,0.0,2.0,0.1913,0.9598,0.0,0.0,0.81,True,False,False,False
-1.0,0.5,0.5,0.0,0.2032,0.7891,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,0.5,0.5,0.2553,0.8301,1e-05,1e-05,0.81,True,True,True,True
-1.0,0.5,0.5,1.0,0.2799,0.8708,1e-05,1e-05,0.81,True,False,True,False
-1.0,0.5,0.5,1.5,0.2708,0.9014,1e-05,1e-05,0.81,True,False,True,False
-1.0,0.5,0.5,2.0,0.23,0.9144,0.0,0.0,0.81,True,False,False,False
-1.0,0.5,1.0,0.0,0.2032,0.7891,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,1.0,0.5,0.2611,0.7974,1e-05,1e-05,0.81,True,True,True,True
-1.0,0.5,1.0,1.0,0.2899,0.8133,1e-05,1e-05,0.81,True,True,True,True
-1.0,0.5,1.0,1.5,0.2826,0.8332,0.0,0.0,0.81,True,True,True,True
-1.0,0.5,1.0,2.0,0.2409,0.8521,0.0,0.0,0.81,True,False,False,False
-1.0,0.5,1.5,0.0,0.2033,0.789,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,1.5,0.5,0.2508,0.7638,1e-05,1e-05,0.81,True,True,True,True
-1.0,0.5,1.5,1.0,0.2718,0.7544,1e-05,0.0,0.81,True,True,True,True
-1.0,0.5,1.5,1.5,0.2668,0.7817,0.00011,1e-05,0.81,True,True,True,True
-1.0,0.5,1.5,2.0,0.2214,0.7884,0.0,0.0,0.81,True,True,False,False
-1.0,0.5,2.0,0.0,0.2034,0.7889,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,2.0,0.5,0.2271,0.7375,1e-05,1e-05,0.81,True,True,False,False
-1.0,0.5,2.0,1.0,0.2301,0.7086,1e-05,0.0,0.81,True,True,False,False
-1.0,0.5,2.0,1.5,0.1939,0.7326,1e-05,0.00016,0.81,True,True,False,False
-1.0,0.5,2.0,2.0,0.177,0.7846,0.00038,5e-05,1.5,True,True,False,False
-1.0,1.0,-1.0,0.0,0.3095,0.7267,3e-05,2e-05,0.81,True,True,True,True
-1.0,1.0,-1.0,0.5,0.2911,0.7765,1e-05,1e-05,0.81,True,True,True,True
-1.0,1.0,-1.0,1.0,0.2512,0.8381,1e-05,1e-05,0.81,True,True,True,True
-1.0,1.0,-1.0,1.5,0.1996,0.8874,1e-05,1e-05,0.81,True,False,False,False
-1.0,1.0,-1.0,2.0,0.149,0.9122,1e-05,0.0,0.81,True,False,False,False
-1.0,1.0,-0.5,0.0,0.3098,0.7269,3e-05,2e-05,0.81,True,True,True,True
-1.0,1.0,-0.5,0.5,0.316,0.7889,1e-05,1e-05,0.81,True,True,True,True
-1.0,1.0,-0.5,1.0,0.295,0.8601,1e-05,2e-05,0.81,True,False,True,False
-1.0,1.0,-0.5,1.5,0.2517,0.9136,1e-05,1e-05,0.81,True,False,True,False
-1.0,1.0,-0.5,2.0,0.1965,0.9362,0.0,0.0,0.81,True,False,False,False
-1.0,1.0,0.0,0.0,0.3099,0.7268,3e-05,2e-05,0.81,True,True,True,True
-1.0,1.0,0.0,0.5,0.3361,0.786,0.0,2e-05,0.81,True,True,True,True
-1.0,1.0,0.0,1.0,0.3306,0.855,1e-05,2e-05,0.81,True,False,True,False
-1.0,1.0,0.0,1.5,0.2939,0.9075,1e-05,1e-05,0.81,True,False,True,False
-1.0,1.0,0.0,2.0,0.235,0.9307,0.0,0.0,0.81,True,False,False,False
-1.0,1.0,0.5,0.0,0.3097,0.7266,3e-05,2e-05,0.81,True,True,True,True
-1.0,1.0,0.5,0.5,0.3466,0.7685,1e-05,3e-05,0.81,True,True,True,True
-1.0,1.0,0.5,1.0,0.349,0.8241,0.0,3e-05,0.81,True,True,True,True
-1.0,1.0,0.5,1.5,0.3159,0.8709,0.0,1e-05,0.81,True,False,True,False
-1.0,1.0,0.5,2.0,0.2552,0.8973,0.0,0.0,0.81,True,False,True,False
-1.0,1.0,1.0,0.0,0.3095,0.7264,3e-05,2e-05,0.81,True,True,True,True
-1.0,1.0,1.0,0.5,0.3536,0.7724,1e-05,0.0,0.81,True,True,True,True
-1.0,1.0,1.0,1.0,0.3459,0.7751,1e-05,3e-05,0.81,True,True,True,True
-1.0,1.0,1.0,1.5,0.3122,0.8126,0.0,1e-05,0.81,True,True,True,True
-1.0,1.0,1.0,2.0,0.252,0.8442,0.0,0.0,0.81,True,True,True,True
-1.0,1.0,1.5,0.0,0.3095,0.7265,3e-05,2e-05,0.81,True,True,True,True
-1.0,1.0,1.5,0.5,0.3332,0.752,0.00013,0.00015,0.81,True,True,True,True
-1.0,1.0,1.5,1.0,0.3477,0.7757,5e-05,0.0,0.81,True,True,True,True
-1.0,1.0,1.5,1.5,0.2926,0.7709,7e-05,0.0,0.81,True,True,True,True
-1.0,1.0,1.5,2.0,0.2263,0.7844,0.0,0.0,0.81,True,True,False,False
-1.0,1.0,2.0,0.0,0.3095,0.7265,3e-05,2e-05,0.81,True,True,True,True
-1.0,1.0,2.0,0.5,0.2966,0.7134,7e-05,6e-05,0.81,True,True,True,True
-1.0,1.0,2.0,1.0,0.3445,0.7742,0.0007,0.00176,23.09,True,True,True,True
-1.0,1.0,2.0,1.5,0.274,0.7738,0.00028,0.00021,2.53,True,True,True,True
-1.0,1.0,2.0,2.0,0.1861,0.7724,2e-05,4e-05,0.81,True,True,False,False
-1.0,1.5,-1.0,0.0,0.3849,0.7759,0.00025,0.00037,50.8,True,True,True,True
-1.0,1.5,-1.0,0.5,0.3691,0.7679,0.0,0.0,0.81,True,True,True,True
-1.0,1.5,-1.0,1.0,0.3293,0.7858,1e-05,3e-05,0.81,True,True,True,True
-1.0,1.5,-1.0,1.5,0.2766,0.836,0.0,2e-05,0.81,True,True,True,True
-1.0,1.5,-1.0,2.0,0.2125,0.8701,0.0,1e-05,0.81,True,False,False,False
-1.0,1.5,-0.5,0.0,0.388,0.7723,0.00062,0.00057,2.28,True,True,True,True
-1.0,1.5,-0.5,0.5,0.3767,0.7646,0.0,0.0,0.81,True,True,True,True
-1.0,1.5,-0.5,1.0,0.3554,0.8194,0.0,3e-05,0.81,True,True,True,True
-1.0,1.5,-0.5,1.5,0.3076,0.8761,0.0,3e-05,0.81,True,False,True,False
-1.0,1.5,-0.5,2.0,0.2407,0.9067,0.0,1e-05,0.81,True,False,False,False
-1.0,1.5,0.0,0.0,0.3946,0.7728,0.00091,0.00099,9.13,True,True,True,True
-1.0,1.5,0.0,0.5,0.3816,0.7638,0.0,0.0,0.81,True,True,True,True
-1.0,1.5,0.0,1.0,0.3675,0.8299,0.0,3e-05,0.81,True,True,True,True
